Date,Day_of_Week,Is_Weekend,Season,Weather_Type,Special_Occasion,Holiday,Total_Customers,LPG_Usage_kg,Dosa_Sold,Idly_Sold,Vada_Sold,Puri_Sold
2028-09-21,Thursday,0,Monsoon,Rainy,No Occasion,0,291,6.48,80,118,72,21
2028-09-22,Friday,0,Monsoon,Heavy Rain,Festival,1,235,4.92,74,63,40,58
2028-09-23,Saturday,1,Monsoon,Rainy,No Occasion,0,375,9.55,69,129,152,25
2028-09-24,Sunday,1,Monsoon,Cloudy,No Occasion,0,410,9.54,147,89,95,79
2028-09-25,Monday,0,Monsoon,Heavy Rain,No Occasion,0,145,2.92,47,60,10,28
2028-09-26,Tuesday,0,Monsoon,Cloudy,No Occasion,0,344,7.36,56,110,76,102
2028-09-27,Wednesday,0,Monsoon,Cloudy,Festival,1,621,13.9,94,136,197,194
2028-09-28,Thursday,0,Monsoon,Rainy,No Occasion,0,254,7.26,58,166,21,9
2028-09-29,Friday,0,Monsoon,Cloudy,Festival,1,544,11.73,125,96,156,167
2028-09-30,Saturday,1,Monsoon,Rainy,No Occasion,0,318,7.94,86,92,108,32
2028-10-01,Sunday,1,Autumn,Sunny,No Occasion,1,628,16.37,197,152,131,148
2028-10-02,Monday,0,Autumn,Rainy,No Occasion,0,241,6.37,53,90,52,46
2028-10-03,Tuesday,0,Autumn,Cloudy,No Occasion,0,239,6.43,61,72,42,64
2028-10-04,Wednesday,0,Autumn,Sunny,No Occasion,0,294,8.53,97,74,27,96
2028-10-05,Thursday,0,Autumn,Sunny,No Occasion,0,304,6.36,74,95,36,99
2028-10-06,Friday,0,Autumn,Sunny,Local Event,1,328,9.41,123,64,74,67
2028-10-07,Saturday,1,Autumn,Rainy,Festival,1,441,10.63,91,97,112,141
2028-10-08,Sunday,1,Autumn,Cloudy,No Occasion,1,422,10.3,152,80,117,73
2028-10-09,Monday,0,Autumn,Sunny,No Occasion,0,332,9.2,108,64,86,74
2028-10-10,Tuesday,0,Autumn,Cloudy,No Occasion,0,213,4.65,88,51,49,25
2028-10-11,Wednesday,0,Autumn,Sunny,No Occasion,0,246,5.77,69,68,48,61
2028-10-12,Thursday,0,Autumn,Sunny,No Occasion,0,222,6.34,62,40,52,68
2028-10-13,Friday,0,Autumn,Cloudy,Festival,1,511,11.46,131,127,113,140
2028-10-14,Saturday,1,Autumn,Sunny,No Occasion,0,378,8.69,174,98,97,9
2028-10-15,Sunday,1,Autumn,Rainy,No Occasion,0,375,7.53,127,114,122,12
2028-10-16,Monday,0,Autumn,Sunny,No Occasion,0,280,6.95,83,71,57,69
2028-10-17,Tuesday,0,Autumn,Sunny,No Occasion,1,455,13.06,98,178,82,97
2028-10-18,Wednesday,0,Autumn,Sunny,No Occasion,0,358,9.46,108,134,48,68
2028-10-19,Thursday,0,Autumn,Sunny,No Occasion,0,355,7.47,110,68,109,68
2028-10-20,Friday,0,Autumn,Rainy,No Occasion,0,259,6.77,99,70,19,71
2028-10-21,Saturday,1,Autumn,Sunny,No Occasion,0,414,10.47,123,100,85,106
2028-10-22,Sunday,1,Autumn,Sunny,No Occasion,0,388,8.57,112,60,65,151
2028-10-23,Monday,0,Autumn,Rainy,No Occasion,0,280,6.81,109,107,50,14
2028-10-24,Tuesday,0,Autumn,Cloudy,No Occasion,0,296,7.72,98,90,60,48
2028-10-25,Wednesday,0,Autumn,Cloudy,No Occasion,0,367,9.01,140,132,6,89
2028-10-26,Thursday,0,Autumn,Cloudy,Festival,1,581,17.25,165,95,142,179
2028-10-27,Friday,0,Autumn,Sunny,No Occasion,0,249,6.7,46,92,76,35
2028-10-28,Saturday,1,Autumn,Cloudy,No Occasion,1,460,12.28,176,81,78,125
2028-10-29,Sunday,1,Autumn,Cloudy,No Occasion,0,429,10.87,162,99,82,86
2028-10-30,Monday,0,Autumn,Rainy,No Occasion,0,232,4.93,89,71,53,19
2028-10-31,Tuesday,0,Autumn,Cloudy,No Occasion,0,328,9.7,100,72,74,82
2028-11-01,Wednesday,0,Autumn,Sunny,No Occasion,0,253,7.24,86,66,59,42
2028-11-02,Thursday,0,Autumn,Cloudy,No Occasion,0,296,7.62,130,80,78,8
2028-11-03,Friday,0,Autumn,Sunny,Local Event,0,283,7.31,118,73,7,85
2028-11-04,Saturday,1,Autumn,Sunny,No Occasion,0,295,8.62,110,93,49,43
2028-11-05,Sunday,1,Autumn,Sunny,No Occasion,0,478,12.18,190,114,146,28
2028-11-06,Monday,0,Autumn,Sunny,No Occasion,0,380,9.22,102,127,77,74
2028-11-07,Tuesday,0,Autumn,Rainy,No Occasion,0,221,5.72,73,72,57,19
2028-11-08,Wednesday,0,Autumn,Cloudy,No Occasion,0,381,10.3,127,120,83,51
2028-11-09,Thursday,0,Autumn,Cloudy,Local Event,1,430,11.19,132,79,87,132
2028-11-10,Friday,0,Autumn,Rainy,No Occasion,0,291,6.85,102,92,64,33
2028-11-11,Saturday,1,Autumn,Sunny,Festival,0,600,15.96,145,119,264,72
2028-11-12,Sunday,1,Autumn,Cloudy,No Occasion,0,380,9.99,149,59,99,73
2028-11-13,Monday,0,Autumn,Sunny,No Occasion,0,369,7.7,100,143,45,81
2028-11-14,Tuesday,0,Autumn,Sunny,No Occasion,0,295,6.85,84,92,57,62
2028-11-15,Wednesday,0,Autumn,Sunny,Festival,1,363,9.95,72,68,105,118
2028-11-16,Thursday,0,Autumn,Cloudy,Local Event,1,360,9.02,113,82,47,118
2028-11-17,Friday,0,Autumn,Cloudy,No Occasion,0,337,7.25,142,101,52,42
2028-11-18,Saturday,1,Autumn,Sunny,No Occasion,0,444,13.04,172,102,119,51
2028-11-19,Sunday,1,Autumn,Sunny,No Occasion,0,396,8.93,167,84,60,85
2028-11-20,Monday,0,Autumn,Cloudy,No Occasion,0,342,8.86,108,58,106,70
2028-11-21,Tuesday,0,Autumn,Sunny,No Occasion,0,323,7.43,99,79,88,57
2028-11-22,Wednesday,0,Autumn,Sunny,Local Event,0,264,7.32,115,99,27,23
2028-11-23,Thursday,0,Autumn,Sunny,No Occasion,0,252,5.06,101,27,76,48
2028-11-24,Friday,0,Autumn,Cloudy,No Occasion,0,406,10.32,159,119,65,63
2028-11-25,Saturday,1,Autumn,Sunny,No Occasion,0,351,7.71,163,69,109,10
2028-11-26,Sunday,1,Autumn,Sunny,No Occasion,0,416,10.86,155,61,113,87
2028-11-27,Monday,0,Autumn,Sunny,No Occasion,0,302,7.7,156,60,41,45
2028-11-28,Tuesday,0,Autumn,Cloudy,No Occasion,0,375,9.85,140,60,127,48
2028-11-29,Wednesday,0,Autumn,Cloudy,No Occasion,0,294,7.63,84,81,69,60
2028-11-30,Thursday,0,Autumn,Cloudy,No Occasion,0,285,5.79,103,70,74,38
2028-12-01,Friday,0,Winter,Cold,No Occasion,0,376,11.13,128,111,49,88
2028-12-02,Saturday,1,Winter,Cold,No Occasion,0,445,9.29,155,105,110,75
2028-12-03,Sunday,1,Winter,Cold,No Occasion,0,356,9.59,99,58,82,117
2028-12-04,Monday,0,Winter,Rainy,No Occasion,0,273,6.73,95,83,43,52
2028-12-05,Tuesday,0,Winter,Cold,No Occasion,1,335,8.98,68,59,78,130
2028-12-06,Wednesday,0,Winter,Sunny,No Occasion,0,327,6.97,103,99,39,86
2028-12-07,Thursday,0,Winter,Sunny,Local Event,0,337,8.57,100,70,70,97
2028-12-08,Friday,0,Winter,Foggy,No Occasion,0,248,4.98,73,81,31,63
2028-12-09,Saturday,1,Winter,Foggy,Festival,1,500,13.43,59,139,105,197
2028-12-10,Sunday,1,Winter,Sunny,No Occasion,0,382,8.37,174,117,11,80
2028-12-11,Monday,0,Winter,Sunny,No Occasion,0,363,9.47,102,128,94,39
2028-12-12,Tuesday,0,Winter,Cold,Local Event,0,368,8.69,102,81,71,114
2028-12-13,Wednesday,0,Winter,Foggy,Local Event,1,438,9.58,139,90,64,145
2028-12-14,Thursday,0,Winter,Sunny,No Occasion,0,347,7.91,87,63,65,132
2028-12-15,Friday,0,Winter,Cold,No Occasion,1,441,12.48,97,136,36,172
2028-12-16,Saturday,1,Winter,Cold,No Occasion,0,487,11.71,178,73,79,157
2028-12-17,Sunday,1,Winter,Foggy,Festival,0,523,13.54,154,206,42,121
2028-12-18,Monday,0,Winter,Sunny,No Occasion,0,302,7.21,54,60,88,100
2028-12-19,Tuesday,0,Winter,Cold,No Occasion,0,257,6.3,78,83,12,84
2028-12-20,Wednesday,0,Winter,Cold,Local Event,0,333,9.53,160,57,41,75
2028-12-21,Thursday,0,Winter,Sunny,No Occasion,0,250,5.44,76,34,75,65
2028-12-22,Friday,0,Winter,Cold,No Occasion,0,299,7.0,63,79,33,124
2028-12-23,Saturday,1,Winter,Cold,Local Event,1,539,12.64,120,103,115,201
2028-12-24,Sunday,1,Winter,Cold,No Occasion,0,362,7.76,108,115,61,78
2028-12-25,Monday,0,Winter,Cold,No Occasion,0,388,8.54,104,9,156,119
2028-12-26,Tuesday,0,Winter,Cold,No Occasion,0,350,9.05,99,123,42,86
2028-12-27,Wednesday,0,Winter,Cold,Local Event,0,244,5.11,50,70,67,57
2028-12-28,Thursday,0,Winter,Cold,No Occasion,0,289,6.04,51,97,62,79
2028-12-29,Friday,0,Winter,Sunny,No Occasion,0,313,7.07,134,103,28,48
2028-12-30,Saturday,1,Winter,Cold,Local Event,1,233,5.15,97,55,33,48
2028-12-31,Sunday,1,Winter,Cold,No Occasion,0,407,11.06,135,68,100,104
2029-01-01,Monday,0,Winter,Sunny,No Occasion,1,460,12.03,173,125,85,77
2029-01-02,Tuesday,0,Winter,Cold,No Occasion,0,286,6.67,60,69,42,115
2029-01-03,Wednesday,0,Winter,Cold,No Occasion,0,297,6.87,121,39,43,94
2029-01-04,Thursday,0,Winter,Sunny,No Occasion,0,295,8.26,107,83,43,62
2029-01-05,Friday,0,Winter,Foggy,No Occasion,0,301,8.66,126,85,48,42
2029-01-06,Saturday,1,Winter,Sunny,No Occasion,0,477,11.37,125,139,91,122
2029-01-07,Sunday,1,Winter,Foggy,No Occasion,0,390,8.47,113,127,75,75
2029-01-08,Monday,0,Winter,Foggy,No Occasion,0,324,6.52,119,59,41,105
2029-01-09,Tuesday,0,Winter,Cold,No Occasion,0,395,9.94,194,71,17,113
2029-01-10,Wednesday,0,Winter,Foggy,No Occasion,0,288,7.03,104,51,65,68
2029-01-11,Thursday,0,Winter,Rainy,No Occasion,0,279,7.67,108,89,45,37
2029-01-12,Friday,0,Winter,Foggy,Festival,1,530,15.24,131,80,148,171
2029-01-13,Saturday,1,Winter,Foggy,No Occasion,0,368,10.1,114,49,110,95
2029-01-14,Sunday,1,Winter,Sunny,No Occasion,0,459,9.31,197,19,121,122
2029-01-15,Monday,0,Winter,Sunny,No Occasion,1,376,9.81,49,96,97,134
2029-01-16,Tuesday,0,Winter,Rainy,No Occasion,0,239,5.14,71,64,41,63
2029-01-17,Wednesday,0,Winter,Cold,No Occasion,0,266,7.81,101,53,30,82
2029-01-18,Thursday,0,Winter,Sunny,Local Event,1,353,9.48,98,60,67,128
2029-01-19,Friday,0,Winter,Foggy,No Occasion,0,383,10.76,179,48,57,99
2029-01-20,Saturday,1,Winter,Foggy,No Occasion,0,377,10.05,104,90,127,56
2029-01-21,Sunday,1,Winter,Rainy,Festival,1,512,10.58,83,105,127,197
2029-01-22,Monday,0,Winter,Foggy,No Occasion,0,301,8.79,91,117,19,74
2029-01-23,Tuesday,0,Winter,Foggy,No Occasion,0,281,7.72,79,38,44,120
2029-01-24,Wednesday,0,Winter,Foggy,No Occasion,0,217,6.13,60,28,56,73
2029-01-25,Thursday,0,Winter,Sunny,Local Event,1,362,9.34,100,54,115,93
2029-01-26,Friday,0,Winter,Sunny,No Occasion,0,312,6.96,129,51,73,59
2029-01-27,Saturday,1,Winter,Cold,No Occasion,0,357,9.1,129,11,96,121
2029-01-28,Sunday,1,Winter,Sunny,Festival,1,629,15.42,164,75,183,207
2029-01-29,Monday,0,Winter,Foggy,No Occasion,0,346,10.22,71,106,83,86
2029-01-30,Tuesday,0,Winter,Cold,No Occasion,0,405,10.64,105,92,82,126
2029-01-31,Wednesday,0,Winter,Cold,No Occasion,0,311,9.28,121,15,85,90
2029-02-01,Thursday,0,Winter,Sunny,No Occasion,0,290,6.15,81,73,40,96
2029-02-02,Friday,0,Winter,Cold,Local Event,0,333,8.3,84,108,65,76
2029-02-03,Saturday,1,Winter,Cold,No Occasion,0,430,12.74,137,87,80,126
2029-02-04,Sunday,1,Winter,Sunny,No Occasion,0,415,8.64,108,105,101,101
2029-02-05,Monday,0,Winter,Foggy,No Occasion,0,326,7.79,138,59,73,56
2029-02-06,Tuesday,0,Winter,Cold,No Occasion,0,374,8.05,96,88,76,114
2029-02-07,Wednesday,0,Winter,Sunny,Festival,1,731,16.63,173,124,145,289
2029-02-08,Thursday,0,Winter,Cold,No Occasion,0,328,9.71,89,85,36,118
2029-02-09,Friday,0,Winter,Cold,Festival,1,558,15.07,102,110,148,198
2029-02-10,Saturday,1,Winter,Foggy,No Occasion,0,466,10.02,160,123,99,84
2029-02-11,Sunday,1,Winter,Sunny,No Occasion,0,326,9.59,109,83,32,102
2029-02-12,Monday,0,Winter,Rainy,No Occasion,0,227,5.7,51,86,33,57
2029-02-13,Tuesday,0,Winter,Cold,No Occasion,0,310,7.84,104,55,70,81
2029-02-14,Wednesday,0,Winter,Cold,No Occasion,0,323,8.68,98,78,49,98
2029-02-15,Thursday,0,Winter,Sunny,No Occasion,0,310,7.96,109,69,62,70
2029-02-16,Friday,0,Winter,Foggy,Festival,1,569,13.45,138,22,195,214
2029-02-17,Saturday,1,Winter,Sunny,No Occasion,0,499,14.03,187,68,63,181
2029-02-18,Sunday,1,Winter,Sunny,Local Event,1,669,18.38,210,127,103,229
2029-02-19,Monday,0,Winter,Sunny,Festival,1,501,11.75,105,94,124,178
2029-02-20,Tuesday,0,Winter,Cold,No Occasion,0,354,9.47,114,75,47,118
2029-02-21,Wednesday,0,Winter,Cold,Festival,1,580,16.41,86,59,83,352
2029-02-22,Thursday,0,Winter,Cold,No Occasion,0,302,8.64,79,54,81,88
2029-02-23,Friday,0,Winter,Sunny,Festival,1,628,15.98,112,129,152,235
2029-02-24,Saturday,1,Winter,Foggy,No Occasion,0,497,11.59,204,52,95,146
2029-02-25,Sunday,1,Winter,Sunny,No Occasion,0,366,8.64,115,73,87,91
2029-02-26,Monday,0,Winter,Rainy,No Occasion,0,306,8.24,73,86,85,62
2029-02-27,Tuesday,0,Winter,Foggy,No Occasion,0,278,7.57,89,76,52,61
2029-02-28,Wednesday,0,Winter,Cold,Festival,1,516,14.37,149,94,90,183
2029-03-01,Thursday,0,Summer,Rainy,No Occasion,0,285,8.06,68,101,47,69
2029-03-02,Friday,0,Summer,Sunny,Local Event,0,315,9.45,114,79,53,69
2029-03-03,Saturday,1,Summer,Cloudy,No Occasion,0,393,11.28,123,133,99,38
2029-03-04,Sunday,1,Summer,Sunny,No Occasion,0,411,11.58,72,145,117,77
2029-03-05,Monday,0,Summer,Sunny,No Occasion,0,399,11.2,88,135,60,116
2029-03-06,Tuesday,0,Summer,Sunny,No Occasion,0,326,6.62,96,112,68,50
2029-03-07,Wednesday,0,Summer,Sunny,No Occasion,0,353,8.23,88,123,76,66
2029-03-08,Thursday,0,Summer,Sunny,No Occasion,0,373,10.39,87,114,84,88
2029-03-09,Friday,0,Summer,Sunny,No Occasion,0,368,10.82,163,80,100,25
2029-03-10,Saturday,1,Summer,Sunny,Festival,1,621,15.63,208,137,57,219
2029-03-11,Sunday,1,Summer,Cloudy,No Occasion,0,432,10.79,147,116,89,80
2029-03-12,Monday,0,Summer,Sunny,No Occasion,0,217,4.96,48,86,36,47
2029-03-13,Tuesday,0,Summer,Sunny,Festival,0,479,10.7,106,139,119,115
2029-03-14,Wednesday,0,Summer,Sunny,No Occasion,0,277,5.85,38,81,123,35
2029-03-15,Thursday,0,Summer,Rainy,No Occasion,0,326,8.44,100,138,80,8
2029-03-16,Friday,0,Summer,Cloudy,No Occasion,0,345,7.88,68,154,56,67
2029-03-17,Saturday,1,Summer,Cloudy,No Occasion,0,386,10.33,97,155,79,55
2029-03-18,Sunday,1,Summer,Cloudy,No Occasion,0,295,7.22,109,85,56,45
2029-03-19,Monday,0,Summer,Sunny,No Occasion,0,333,8.1,104,143,11,75
2029-03-20,Tuesday,0,Summer,Sunny,No Occasion,0,330,6.68,123,104,45,58
2029-03-21,Wednesday,0,Summer,Rainy,Festival,1,370,10.51,74,148,68,80
2029-03-22,Thursday,0,Summer,Cloudy,No Occasion,0,295,7.43,93,101,43,58
2029-03-23,Friday,0,Summer,Rainy,Local Event,0,303,6.21,78,117,41,67
2029-03-24,Saturday,1,Summer,Sunny,No Occasion,0,337,7.92,111,102,80,44
2029-03-25,Sunday,1,Summer,Sunny,No Occasion,0,437,10.83,142,113,105,77
2029-03-26,Monday,0,Summer,Sunny,No Occasion,0,328,9.09,67,105,90,66
2029-03-27,Tuesday,0,Summer,Cloudy,No Occasion,0,351,10.49,158,74,93,26
2029-03-28,Wednesday,0,Summer,Cloudy,No Occasion,0,340,9.44,109,90,117,24
2029-03-29,Thursday,0,Summer,Sunny,No Occasion,0,353,9.84,128,139,50,36
2029-03-30,Friday,0,Summer,Cloudy,No Occasion,0,287,8.56,66,96,69,56
2029-03-31,Saturday,1,Summer,Rainy,No Occasion,0,269,7.12,118,75,52,24
2029-04-01,Sunday,1,Summer,Rainy,No Occasion,0,282,6.99,82,96,63,41
2029-04-02,Monday,0,Summer,Cloudy,No Occasion,0,263,7.0,63,97,60,43
2029-04-03,Tuesday,0,Summer,Sunny,Festival,1,580,12.27,98,138,149,195
2029-04-04,Wednesday,0,Summer,Cloudy,No Occasion,0,291,5.83,85,79,98,29
2029-04-05,Thursday,0,Summer,Sunny,No Occasion,0,226,4.54,75,45,45,61
2029-04-06,Friday,0,Summer,Sunny,No Occasion,0,294,6.38,113,112,34,35
2029-04-07,Saturday,1,Summer,Sunny,No Occasion,0,296,7.89,94,70,119,13
2029-04-08,Sunday,1,Summer,Sunny,No Occasion,0,335,9.74,142,50,65,78
2029-04-09,Monday,0,Summer,Sunny,No Occasion,0,296,6.44,49,139,56,52
2029-04-10,Tuesday,0,Summer,Sunny,No Occasion,0,307,7.1,100,75,50,82
2029-04-11,Wednesday,0,Summer,Sunny,No Occasion,1,408,10.91,127,94,104,83
2029-04-12,Thursday,0,Summer,Cloudy,No Occasion,0,345,10.07,97,123,67,58
2029-04-13,Friday,0,Summer,Cloudy,No Occasion,0,300,6.97,81,130,29,60
2029-04-14,Saturday,1,Summer,Rainy,Festival,1,486,11.5,111,160,100,115
2029-04-15,Sunday,1,Summer,Cloudy,No Occasion,0,403,8.81,121,99,144,39
2029-04-16,Monday,0,Summer,Sunny,No Occasion,0,374,10.14,136,131,60,47
2029-04-17,Tuesday,0,Summer,Sunny,Local Event,0,353,10.37,139,67,71,76
2029-04-18,Wednesday,0,Summer,Cloudy,No Occasion,0,442,12.95,94,163,114,71
2029-04-19,Thursday,0,Summer,Cloudy,No Occasion,0,253,5.14,68,87,45,53
2029-04-20,Friday,0,Summer,Cloudy,Festival,1,575,15.45,134,87,125,229
2029-04-21,Saturday,1,Summer,Sunny,No Occasion,0,443,12.95,154,120,88,81
2029-04-22,Sunday,1,Summer,Sunny,No Occasion,0,368,8.63,127,77,104,60
2029-04-23,Monday,0,Summer,Cloudy,No Occasion,0,351,7.44,92,103,101,55
2029-04-24,Tuesday,0,Summer,Sunny,No Occasion,0,293,6.71,118,111,56,8
2029-04-25,Wednesday,0,Summer,Rainy,No Occasion,0,260,5.73,73,93,34,60
2029-04-26,Thursday,0,Summer,Sunny,No Occasion,0,276,6.07,121,59,79,17
2029-04-27,Friday,0,Summer,Sunny,Festival,1,558,13.4,144,160,124,130
2029-04-28,Saturday,1,Summer,Sunny,No Occasion,0,397,8.59,179,116,57,45
2029-04-29,Sunday,1,Summer,Rainy,No Occasion,0,322,6.7,129,115,59,19
2029-04-30,Monday,0,Summer,Cloudy,No Occasion,0,314,7.81,130,85,74,25
2029-05-01,Tuesday,0,Summer,Sunny,No Occasion,0,272,6.89,58,96,46,72
2029-05-02,Wednesday,0,Summer,Sunny,No Occasion,0,344,8.07,121,104,31,88
2029-05-03,Thursday,0,Summer,Sunny,No Occasion,0,257,6.61,111,81,31,34
2029-05-04,Friday,0,Summer,Cloudy,No Occasion,1,455,9.34,118,155,89,93
2029-05-05,Saturday,1,Summer,Sunny,Local Event,1,600,12.99,185,204,123,88
2029-05-06,Sunday,1,Summer,Cloudy,No Occasion,0,395,8.22,107,130,74,84
2029-05-07,Monday,0,Summer,Sunny,Festival,1,598,13.61,150,145,150,153
2029-05-08,Tuesday,0,Summer,Cloudy,No Occasion,0,408,9.73,125,117,65,101
2029-05-09,Wednesday,0,Summer,Cloudy,No Occasion,0,298,6.85,94,91,50,63
2029-05-10,Thursday,0,Summer,Rainy,No Occasion,0,159,3.99,43,72,22,22
2029-05-11,Friday,0,Summer,Sunny,No Occasion,0,357,8.8,103,106,86,62
2029-05-12,Saturday,1,Summer,Sunny,Festival,0,663,16.18,129,156,211,167
2029-05-13,Sunday,1,Summer,Cloudy,No Occasion,0,414,8.31,164,117,63,70
2029-05-14,Monday,0,Summer,Rainy,No Occasion,0,291,7.82,84,124,46,37
2029-05-15,Tuesday,0,Summer,Sunny,Local Event,0,314,7.04,62,103,40,109
2029-05-16,Wednesday,0,Summer,Sunny,Festival,1,608,13.74,127,108,183,190
2029-05-17,Thursday,0,Summer,Sunny,Local Event,1,381,10.67,104,154,76,47
2029-05-18,Friday,0,Summer,Sunny,No Occasion,0,366,7.93,129,123,102,12
2029-05-19,Saturday,1,Summer,Sunny,No Occasion,0,514,12.16,150,116,149,99
2029-05-20,Sunday,1,Summer,Sunny,Festival,1,697,15.47,84,136,205,272
2029-05-21,Monday,0,Summer,Sunny,Local Event,1,408,11.13,114,130,74,90
2029-05-22,Tuesday,0,Summer,Cloudy,No Occasion,0,368,8.09,84,99,106,79
2029-05-23,Wednesday,0,Summer,Sunny,Festival,1,559,16.17,76,147,112,224
2029-05-24,Thursday,0,Summer,Sunny,No Occasion,0,347,7.69,148,85,79,35
2029-05-25,Friday,0,Summer,Sunny,Festival,1,512,14.07,96,123,135,158
2029-05-26,Saturday,1,Summer,Sunny,No Occasion,0,358,10.53,135,101,71,51
2029-05-27,Sunday,1,Summer,Cloudy,No Occasion,0,446,11.65,136,130,120,60
2029-05-28,Monday,0,Summer,Sunny,No Occasion,0,349,7.24,147,102,51,49
2029-05-29,Tuesday,0,Summer,Rainy,No Occasion,0,195,4.58,78,79,18,20
2029-05-30,Wednesday,0,Summer,Cloudy,No Occasion,0,369,7.78,99,156,67,47
2029-05-31,Thursday,0,Summer,Rainy,No Occasion,0,289,6.37,58,134,60,37
2029-06-01,Friday,0,Monsoon,Sunny,No Occasion,0,323,6.63,127,100,65,31
2029-06-02,Saturday,1,Monsoon,Sunny,No Occasion,0,435,13.02,182,117,63,73
2029-06-03,Sunday,1,Monsoon,Rainy,Local Event,1,300,6.76,91,110,50,49
2029-06-04,Monday,0,Monsoon,Rainy,No Occasion,0,194,4.24,88,70,19,17
2029-06-05,Tuesday,0,Monsoon,Heavy Rain,No Occasion,0,216,5.46,51,108,30,27
2029-06-06,Wednesday,0,Monsoon,Sunny,No Occasion,0,270,6.46,94,39,40,97
2029-06-07,Thursday,0,Monsoon,Rainy,No Occasion,0,156,4.54,41,60,46,9
2029-06-08,Friday,0,Monsoon,Heavy Rain,No Occasion,0,151,4.15,52,53,41,5
2029-06-09,Saturday,1,Monsoon,Sunny,Festival,1,710,16.47,223,95,187,205
2029-06-10,Sunday,1,Monsoon,Rainy,No Occasion,0,347,7.33,127,103,76,41
2029-06-11,Monday,0,Monsoon,Cloudy,No Occasion,0,267,6.44,68,70,60,69
2029-06-12,Tuesday,0,Monsoon,Heavy Rain,No Occasion,1,215,5.99,63,62,40,50
2029-06-13,Wednesday,0,Monsoon,Sunny,No Occasion,0,339,9.1,107,123,46,63
2029-06-14,Thursday,0,Monsoon,Heavy Rain,No Occasion,0,334,8.74,59,123,77,75
2029-06-15,Friday,0,Monsoon,Rainy,No Occasion,0,350,8.21,104,113,79,54
2029-06-16,Saturday,1,Monsoon,Rainy,Festival,0,514,14.42,164,128,97,125
2029-06-17,Sunday,1,Monsoon,Heavy Rain,No Occasion,1,205,4.22,59,58,60,28
2029-06-18,Monday,0,Monsoon,Cloudy,No Occasion,0,146,3.16,51,39,36,20
2029-06-19,Tuesday,0,Monsoon,Cloudy,No Occasion,0,255,5.59,107,89,22,37
2029-06-20,Wednesday,0,Monsoon,Heavy Rain,Festival,1,380,9.59,42,151,84,103
2029-06-21,Thursday,0,Monsoon,Sunny,No Occasion,0,354,7.73,133,103,50,68
2029-06-22,Friday,0,Monsoon,Cloudy,No Occasion,0,382,8.43,132,92,99,59
2029-06-23,Saturday,1,Monsoon,Cloudy,No Occasion,0,436,9.93,272,70,72,22
2029-06-24,Sunday,1,Monsoon,Cloudy,No Occasion,0,251,6.14,93,57,47,54
2029-06-25,Monday,0,Monsoon,Cloudy,No Occasion,0,256,6.24,61,86,59,50
2029-06-26,Tuesday,0,Monsoon,Cloudy,No Occasion,0,405,10.22,74,125,157,49
2029-06-27,Wednesday,0,Monsoon,Rainy,Local Event,0,189,5.33,47,67,29,46
2029-06-28,Thursday,0,Monsoon,Rainy,No Occasion,0,217,5.32,43,90,45,39
2029-06-29,Friday,0,Monsoon,Rainy,No Occasion,0,288,6.85,70,104,92,22
2029-06-30,Saturday,1,Monsoon,Cloudy,No Occasion,0,463,11.26,164,88,112,99
2029-07-01,Sunday,1,Monsoon,Rainy,Festival,1,453,9.59,113,86,130,124
2029-07-02,Monday,0,Monsoon,Heavy Rain,No Occasion,0,233,6.74,72,104,34,23
2029-07-03,Tuesday,0,Monsoon,Rainy,No Occasion,0,320,7.92,110,155,32,23
2029-07-04,Wednesday,0,Monsoon,Rainy,No Occasion,0,204,5.76,63,87,13,41
2029-07-05,Thursday,0,Monsoon,Heavy Rain,No Occasion,1,248,5.89,75,73,51,49
2029-07-06,Friday,0,Monsoon,Cloudy,No Occasion,0,317,6.78,141,59,63,54
2029-07-07,Saturday,1,Monsoon,Cloudy,Local Event,1,479,10.94,173,133,109,64
2029-07-08,Sunday,1,Monsoon,Cloudy,No Occasion,0,445,12.19,176,80,116,73
2029-07-09,Monday,0,Monsoon,Rainy,No Occasion,0,302,7.46,123,83,67,29
2029-07-10,Tuesday,0,Monsoon,Rainy,No Occasion,0,192,5.65,70,59,27,36
2029-07-11,Wednesday,0,Monsoon,Rainy,No Occasion,0,199,4.86,44,69,53,33
2029-07-12,Thursday,0,Monsoon,Cloudy,No Occasion,0,375,10.11,139,130,21,85
2029-07-13,Friday,0,Monsoon,Cloudy,No Occasion,0,295,6.0,83,51,80,81
2029-07-14,Saturday,1,Monsoon,Heavy Rain,No Occasion,1,289,8.51,98,70,49,72
2029-07-15,Sunday,1,Monsoon,Rainy,No Occasion,0,474,13.32,169,175,78,52
2029-07-16,Monday,0,Monsoon,Rainy,No Occasion,0,195,4.73,64,76,26,29
2029-07-17,Tuesday,0,Monsoon,Rainy,No Occasion,0,336,8.84,60,128,90,58
2029-07-18,Wednesday,0,Monsoon,Rainy,No Occasion,0,257,5.94,51,164,30,12
2029-07-19,Thursday,0,Monsoon,Heavy Rain,Festival,1,433,10.56,91,82,124,136
2029-07-20,Friday,0,Monsoon,Cloudy,No Occasion,0,232,4.7,96,67,50,19
2029-07-21,Saturday,1,Monsoon,Sunny,No Occasion,0,468,10.94,188,34,176,70
2029-07-22,Sunday,1,Monsoon,Cloudy,No Occasion,0,304,6.15,144,54,66,40
